tf,df,tdf,indegree,outdegree,Degree,weighted-indegree,weighted-outdegree,Weighted-Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,stopword
2,2,4,2,2,4,2,2,4,8,0.316915,0.328394,0.000001,No
2,2,4,1,1,2,2,2,4,9,0.303801,0.312033,0.000001,No
11,11,121,8,7,15,11,11,22,8,0.331494,0.34364,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.323543,0.334625,0.000001,No
6,4,24,2,4,6,6,6,12,8,0.307635,0.321685,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.295177,0.302348,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.281108,0.28812,0.000001,No
4,4,16,3,3,6,4,4,8,8,0.313727,0.320488,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.324601,0.33518,0.000001,No
5,5,25,4,2,6,5,5,10,8,0.311898,0.323884,0.000001,No
5,5,25,5,4,9,5,5,10,8,0.344805,0.358336,0.000001,No
15,15,225,6,2,8,15,15,30,8,0.340457,0.35263,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.352003,0.366286,0.000001,No
6,6,36,4,5,9,6,6,12,8,0.354181,0.368898,0.000001,No
21,21,441,4,5,9,21,21,42,8,0.334483,0.347124,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0.000001,No
8,8,64,6,6,12,8,8,16,8,0.353418,0.367999,0.000001,No
6,6,36,4,3,7,6,6,12,8,0.340974,0.354183,0.000001,No
4,4,16,2,4,6,4,4,8,8,0.316856,0.326674,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.301546,0.308574,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.33825,0.351502,0.000001,No
5,5,25,5,4,9,5,5,10,8,0.346007,0.359094,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.321561,0.329642,0.000001,No
12,11,132,5,5,10,12,12,24,7,0.366836,0.383546,0.000001,No
4,4,16,4,4,8,4,4,8,8,0.361987,0.37876,0.000001,No
4,4,16,3,1,4,4,4,8,8,0.323426,0.334429,0.000001,No
4,4,16,3,3,6,4,4,8,8,0.338276,0.351561,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.338243,0.351497,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.33172,0.343252,0.000001,No
2,2,4,2,1,3,2,2,4,8,0.339934,0.352194,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.329433,0.339833,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.240976,0.245252,0.000001,No
4,4,16,2,3,5,4,4,8,8,0.344415,0.357449,0.000001,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.260365,0.265882,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.314045,0.322716,0.000001,No
4,4,16,2,2,4,4,4,8,8,0.331604,0.343137,0.000001,No
2,2,4,2,1,3,2,2,4,7,0.327826,0.338517,0.000001,No
6,6,36,1,2,3,6,6,12,8,0.341219,0.353853,0.000001,No
2,2,4,1,1,2,2,2,4,8,0.339934,0.352194,0.000001,No
2,2,4,1,1,2,2,2,4,8,0.309758,0.316292,0.000001,No
2,2,4,1,1,2,2,2,4,8,0.339934,0.352194,0.000001,No
2,2,4,1,2,3,2,2,4,8,0.314427,0.322562,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.310028,0.318679,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.309752,0.316287,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.278003,0.285466,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.291048,0.298381,0.000001,No
7,7,49,4,7,11,7,7,14,7,0.363886,0.380283,0.000001,No
6,6,36,5,5,10,6,6,12,7,0.3394,0.351254,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.30405,0.310813,0.000001,No
3,2,6,2,3,5,3,3,6,8,0.318458,0.325864,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.312326,0.320174,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.29596,0.304319,0.000001,No
4,4,16,3,3,6,4,4,8,8,0.316574,0.324381,0.000001,No
4,4,16,3,3,6,4,4,8,8,0.309538,0.318219,0.000001,No
7,7,49,2,4,6,7,7,14,8,0.356288,0.371952,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.278743,0.288253,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.312155,0.322339,0.000001,No
3,3,9,2,1,3,3,3,6,7,0.327813,0.338503,0.000001,No
19,19,361,12,6,18,19,19,38,8,0.331063,0.34247,0.000001,No
8,8,64,3,5,8,8,8,16,7,0.347862,0.361416,0.000001,No
5,5,25,2,3,5,5,5,10,7,0.350809,0.364963,0.000001,No
15,15,225,6,4,10,15,15,30,7,0.353542,0.368264,0.000001,No
14,14,196,7,6,13,14,14,28,7,0.343175,0.355083,0.000001,No
7,7,49,2,6,8,7,7,14,8,0.358534,0.373683,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.311306,0.32231,0.000001,No
6,6,36,4,3,7,6,6,12,8,0.332495,0.343949,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.288934,0.297717,0.000001,No
3,3,9,2,3,5,3,3,6,7,0.349953,0.364097,0.000001,No
2,2,4,2,2,4,2,2,4,9,0.271013,0.277599,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.306173,0.312726,0.000001,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0.000001,No
4,3,12,4,4,8,4,4,8,8,0.295965,0.303766,0.000001,No
2,1,2,2,2,4,2,2,4,8,0.311397,0.319387,0.000001,No
4,4,16,3,4,7,4,4,8,8,0.341021,0.354787,0.000001,No
8,8,64,3,4,7,8,8,16,8,0.339637,0.353671,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.294438,0.301403,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.328824,0.340092,0.000001,No
3,3,9,1,2,3,3,3,6,7,0.305416,0.3169,0.000001,No
11,10,110,5,7,12,11,11,22,8,0.354438,0.369473,0.000001,No
4,4,16,4,4,8,4,4,8,7,0.346429,0.359502,0.000001,No
11,11,121,4,5,9,11,11,22,8,0.340138,0.352512,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.30881,0.315205,0.000001,No
7,7,49,4,4,8,7,7,14,8,0.333907,0.346272,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.244634,0.248099,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.294093,0.301709,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.285344,0.295844,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.320125,0.330993,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.255733,0.261996,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.286754,0.293919,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.271899,0.280395,0.000001,No
4,4,16,2,3,5,4,4,8,8,0.288533,0.299137,0.000001,No
8,8,64,5,5,10,8,8,16,7,0.309056,0.320269,0.000001,No
10,10,100,6,4,10,10,10,20,8,0.329205,0.340135,0.000001,No
12,12,144,6,6,12,12,12,24,8,0.330941,0.342932,0.000001,No
5,5,25,4,4,8,5,5,10,8,0.306657,0.314733,0.000001,No
6,6,36,5,6,11,6,6,12,8,0.340171,0.352311,0.000001,No
12,12,144,9,6,15,12,12,24,8,0.347423,0.362071,0.000001,No
9,9,81,3,5,8,9,9,18,7,0.341971,0.355372,0.000001,No
3,3,9,1,3,4,3,3,6,8,0.308883,0.316163,0.000001,No
4,2,8,2,4,6,4,4,8,8,0.321992,0.331792,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.277976,0.285012,0.000001,No
2,2,4,2,2,4,2,2,4,9,0.272676,0.28122,0.000001,No
3,3,9,1,2,3,3,3,6,8,0.340165,0.352451,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.257874,0.2639,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.286244,0.293449,0.000001,No
5,4,20,3,3,6,5,5,10,8,0.295356,0.306841,0.000001,No
10,10,100,3,7,10,10,10,20,8,0.343783,0.35667,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.310028,0.318679,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.277908,0.285055,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0.000001,No
5,5,25,4,5,9,5,5,10,8,0.318536,0.327148,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.312498,0.32088,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.302836,0.310229,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.342789,0.356509,0.000001,No
2,2,4,1,2,3,2,2,4,8,0.335094,0.3468,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.291282,0.301312,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.33089,0.343659,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.268721,0.277328,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.249375,0.254064,0.000001,No
9,9,81,4,5,9,9,9,18,8,0.320836,0.332248,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.288168,0.299068,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0.000001,No
2,2,4,1,1,2,2,2,4,8,0.331578,0.343078,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.296161,0.303251,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.315054,0.323288,0.000001,No
8,7,56,5,5,10,8,8,16,8,0.332036,0.343351,0.000001,No
2,2,4,2,2,4,2,2,4,7,0.328053,0.338762,0.000001,No
12,11,132,10,10,20,12,12,24,7,0.363654,0.379754,0.000001,No
5,5,25,5,5,10,5,5,10,8,0.34111,0.353741,0.000001,No
6,6,36,5,6,11,6,6,12,7,0.346225,0.35974,0.000001,No
4,4,16,3,4,7,4,4,8,7,0.322589,0.331202,0.000001,No
2,2,4,1,1,2,2,2,4,9,0.277709,0.284589,0.000001,No
5,5,25,5,5,10,5,5,10,8,0.322552,0.330289,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.34361,0.356903,0.000001,No
4,4,16,2,2,4,4,4,8,8,0.316415,0.326415,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.322241,0.329873,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.344283,0.357109,0.000001,No
5,5,25,2,3,5,5,5,10,8,0.307181,0.32136,0.000001,No
11,11,121,7,5,12,11,11,22,8,0.346901,0.361695,0.000001,No
9,9,81,4,4,8,9,9,18,7,0.342927,0.356474,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.312486,0.321283,0.000001,No
4,4,16,2,4,6,4,4,8,8,0.312035,0.319938,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.272059,0.279013,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.357243,0.372522,0.000001,No
1,1,1,1,1,2,1,1,2,7,0.296305,0.304855,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.254474,0.259437,0.000001,No
2,2,4,2,2,4,2,2,4,7,0.329605,0.340411,0.000001,No
3,2,6,2,3,5,3,3,6,8,0.342754,0.355498,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.324534,0.335151,0.000001,No
10,10,100,6,5,11,10,10,20,8,0.326608,0.337725,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.246194,0.250002,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.327065,0.337895,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.304343,0.313274,0.000001,No
5,5,25,5,5,10,5,5,10,7,0.316392,0.324322,0.000001,No
7,7,49,2,4,6,7,7,14,8,0.313054,0.321265,0.000001,No
13,11,143,10,6,16,13,13,26,8,0.337034,0.349816,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.298848,0.307768,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.317327,0.324756,0.000001,No
3,3,9,3,2,5,3,3,6,8,0.342672,0.355554,0.000001,No
10,9,90,5,7,12,10,10,20,8,0.3506,0.365727,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.315759,0.323487,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.32409,0.334988,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.334326,0.344905,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.293855,0.30084,0.000001,No
4,4,16,3,3,6,4,4,8,7,0.331237,0.341839,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.32342,0.334424,0.000001,No
4,4,16,3,2,5,4,4,8,8,0.301211,0.310469,0.000001,No
4,4,16,2,4,6,4,4,8,8,0.333034,0.344789,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.317451,0.327459,0.000001,No
5,1,5,3,3,6,5,5,10,8,0.335622,0.347606,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.249044,0.253959,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.288929,0.297713,0.000001,No
3,3,9,1,2,3,3,3,6,8,0.323445,0.334478,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.335259,0.347344,0.000001,No
2,2,4,2,1,3,2,2,4,7,0.327819,0.338512,0.000001,No
7,7,49,6,2,8,7,7,14,7,0.335562,0.34584,0.000001,No
4,3,12,3,4,7,4,4,8,8,0.332852,0.344373,0.000001,No
14,14,196,11,3,14,14,14,28,8,0.334956,0.348507,0.000001,No
7,7,49,4,2,6,7,7,14,8,0.323979,0.335279,0.000001,No
6,6,36,1,4,5,6,6,12,8,0.299403,0.310333,0.000001,No
8,8,64,6,6,12,8,8,16,7,0.343092,0.356532,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.266759,0.273146,0.000001,No
3,3,9,3,2,5,3,3,6,8,0.352003,0.366286,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.329975,0.342275,0.000001,No
5,5,25,5,5,10,5,5,10,7,0.347784,0.361052,0.000001,No
6,6,36,2,3,5,6,6,12,7,0.330441,0.341591,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.28968,0.296712,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.31492,0.321918,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.33319,0.345213,0.000001,No
2,2,4,1,1,2,2,2,4,7,0.327826,0.338517,0.000001,No
8,8,64,7,5,12,8,8,16,8,0.330717,0.34105,0.000001,No
2,2,4,2,2,4,2,2,4,7,0.331224,0.342603,0.000001,No
8,8,64,6,4,10,8,8,16,7,0.344512,0.357914,0.000001,No
8,8,64,2,4,6,8,8,16,8,0.329624,0.34079,0.000001,No
5,5,25,2,2,4,5,5,10,8,0.343223,0.356253,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
5,5,25,4,5,9,5,5,10,8,0.332625,0.3418,0.000001,No
2,2,4,1,2,3,2,2,4,8,0.313376,0.320621,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.348402,0.361869,0.000001,No
38,38,1444,3,10,13,38,38,76,8,0.344415,0.357141,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.315759,0.323487,0.000001,No
10,10,100,6,8,14,10,10,20,8,0.367983,0.385843,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.322753,0.333214,0.000001,No
2,2,4,2,2,4,2,2,4,7,0.33161,0.341859,0.000001,No
20,20,400,9,14,23,20,20,40,8,0.371654,0.388766,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.340382,0.352829,0.000001,No
2,1,2,2,2,4,2,2,4,8,0.342102,0.354638,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.268345,0.275546,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.303801,0.312033,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.323163,0.333252,0.000001,No
11,11,121,6,9,15,11,11,22,8,0.366269,0.383329,0.000001,No
5,5,25,5,5,10,5,5,10,8,0.328179,0.340123,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.304696,0.311339,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.34361,0.356903,0.000001,No
5,5,25,4,4,8,5,5,10,8,0.319233,0.329296,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.312755,0.321134,0.000001,No
6,6,36,4,5,9,6,6,12,7,0.308319,0.316541,0.000001,No
5,5,25,4,4,8,5,5,10,7,0.32334,0.333823,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.343417,0.356487,0.000001,No
7,7,49,6,4,10,7,7,14,8,0.342631,0.355948,0.000001,No
16,16,256,6,12,18,16,16,32,7,0.353132,0.36727,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.29983,0.307297,0.000001,No
7,7,49,3,6,9,7,7,14,8,0.318031,0.327577,0.000001,No
8,8,64,6,5,11,8,8,16,8,0.314242,0.32195,0.000001,No
7,7,49,4,3,7,7,7,14,8,0.309275,0.320352,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.301594,0.314494,0.000001,No
5,5,25,3,5,8,5,5,10,8,0.306354,0.315776,0.000001,No
5,5,25,5,5,10,5,5,10,8,0.322314,0.331945,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.31672,0.325796,0.000001,No
5,5,25,1,5,6,5,5,10,7,0.359903,0.375566,0.000001,No
11,11,121,6,5,11,11,11,22,8,0.350305,0.365332,0.000001,No
12,12,144,5,5,10,12,12,24,7,0.333738,0.34604,0.000001,No
4,4,16,4,4,8,4,4,8,7,0.334963,0.345878,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.342617,0.356522,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.303294,0.316544,0.000001,No
4,4,16,2,3,5,4,4,8,8,0.355213,0.369975,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.340002,0.352302,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.310988,0.318491,0.000001,No
2,2,4,1,2,3,2,2,4,8,0.323967,0.335063,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.292962,0.300182,0.000001,No
7,7,49,5,6,11,7,7,14,8,0.329059,0.337851,0.000001,No
4,4,16,3,3,6,4,4,8,8,0.296681,0.303701,0.000001,No
4,4,16,4,4,8,4,4,8,8,0.327983,0.339583,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.339948,0.352234,0.000001,No
4,4,16,2,3,5,4,4,8,8,0.34888,0.363913,0.000001,No
10,10,100,8,9,17,10,10,20,8,0.359751,0.376025,0.000001,No
13,13,169,9,8,17,13,13,26,8,0.360351,0.377447,0.000001,No
2,2,4,1,1,2,2,2,4,8,0.310028,0.318679,0.000001,No
5,5,25,3,3,6,5,5,10,7,0.337267,0.350107,0.000001,No
4,4,16,4,4,8,4,4,8,8,0.314265,0.320913,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.301285,0.308713,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.344095,0.356983,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.343127,0.355994,0.000001,No
4,4,16,4,4,8,4,4,8,8,0.324188,0.335653,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.303801,0.312033,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.266964,0.273196,0.000001,No
7,7,49,5,6,11,7,7,14,7,0.356534,0.372128,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.316621,0.324612,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.330967,0.343859,0.000001,No
9,9,81,5,4,9,9,9,18,8,0.341199,0.353614,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
8,8,64,2,3,5,8,8,16,8,0.318043,0.325406,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.340063,0.353103,0.000001,No
2,2,4,2,2,4,2,2,4,7,0.331604,0.34209,0.000001,No
3,3,9,1,1,2,3,3,6,9,0.261038,0.266606,0.000001,No
2,2,4,2,2,4,2,2,4,7,0.335807,0.34642,0.000001,No
3,3,9,2,3,5,3,3,6,7,0.311249,0.321417,0.000001,No
3,3,9,3,2,5,3,3,6,7,0.327845,0.338566,0.000001,No
2,2,4,2,2,4,2,2,4,7,0.338888,0.35214,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.275068,0.281992,0.000001,No
3,1,3,2,3,5,3,3,6,8,0.335088,0.347056,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.281791,0.289268,0.000001,No
8,6,48,1,6,7,8,8,16,8,0.343977,0.356766,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.31367,0.323145,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.263155,0.269091,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339941,0.352199,0.000001,No
9,7,63,2,5,7,9,9,18,7,0.33518,0.346885,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.282725,0.29103,0.000001,No
3,3,9,3,3,6,3,3,6,7,0.334306,0.346077,0.000001,No
2,2,4,2,1,3,2,2,4,8,0.331565,0.343064,0.000001,No
7,7,49,5,5,10,7,7,14,8,0.339333,0.352409,0.000001,No
4,4,16,2,1,3,4,4,8,8,0.274545,0.283659,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.323475,0.333772,0.000001,No
4,4,16,4,3,7,4,4,8,8,0.315252,0.326651,0.000001,No
3,3,9,1,3,4,3,3,6,7,0.328375,0.339156,0.000001,No
5,5,25,4,5,9,5,5,10,8,0.340756,0.352963,0.000001,No
5,5,25,4,3,7,5,5,10,8,0.339002,0.35222,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.313508,0.320252,0.000001,No
3,3,9,2,2,4,3,3,6,8,0.32417,0.335546,0.000001,No
3,3,9,3,2,5,3,3,6,8,0.340355,0.352544,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.310022,0.316585,0.000001,No
3,3,9,2,2,4,3,3,6,9,0.255863,0.261334,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.303661,0.312967,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.303866,0.316511,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.306657,0.315385,0.000001,No
2,1,2,1,2,3,2,2,4,7,0.314601,0.321618,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.324305,0.335748,0.000001,No
2,2,4,2,2,4,2,2,4,9,0.281772,0.290874,0.000001,No
6,6,36,4,4,8,6,6,12,7,0.33379,0.343977,0.000001,No
5,5,25,4,3,7,5,5,10,8,0.331907,0.344678,0.000001,No
9,9,81,5,8,13,9,9,18,8,0.354578,0.369566,0.000001,No
6,6,36,6,5,11,6,6,12,7,0.342548,0.355196,0.000001,No
4,4,16,3,1,4,4,4,8,8,0.32342,0.334424,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.288173,0.299071,0.000001,No
7,7,49,6,6,12,7,7,14,7,0.314763,0.323424,0.000001,No
4,3,12,4,4,8,4,4,8,8,0.332346,0.343953,0.000001,No
1,1,1,1,1,2,1,1,2,7,0.327819,0.338512,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.30338,0.311471,0.000001,No
12,12,144,6,6,12,12,12,24,7,0.344047,0.356403,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.304626,0.311242,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0.000001,No
4,4,16,3,3,6,4,4,8,8,0.310011,0.322613,0.000001,No
21,21,441,7,8,15,21,21,42,8,0.343645,0.357768,0.000001,No
2,2,4,1,1,2,2,2,4,8,0.301594,0.314494,0.000001,No
2,2,4,1,2,3,2,2,4,9,0.265003,0.271314,0.000001,No
14,14,196,5,7,12,14,14,28,7,0.356512,0.371675,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.311312,0.322315,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.337774,0.349245,0.000001,No
1,1,1,1,1,2,1,1,2,7,0.327826,0.338517,0.000001,No
3,2,6,2,2,4,3,3,6,8,0.338243,0.351497,0.000001,No
4,4,16,4,4,8,4,4,8,8,0.313681,0.320564,0.000001,No
4,4,16,4,4,8,4,4,8,7,0.35669,0.371358,0.000001,No
5,5,25,5,5,10,5,5,10,8,0.350269,0.36489,0.000001,No
4,4,16,3,3,6,4,4,8,8,0.332308,0.343772,0.000001,No
4,4,16,4,3,7,4,4,8,7,0.352636,0.367005,0.000001,No
4,4,16,3,2,5,4,4,8,8,0.289596,0.300911,0.000001,No
7,7,49,7,5,12,7,7,14,8,0.35585,0.371262,0.000001,No
12,12,144,8,8,16,12,12,24,8,0.326708,0.334555,0.000001,No
11,11,121,6,9,15,11,11,22,8,0.343216,0.355409,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.288168,0.299068,0.000001,No
3,3,9,3,2,5,3,3,6,8,0.328989,0.340847,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.302584,0.309507,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0.000001,No
5,5,25,5,4,9,5,5,10,8,0.34671,0.360766,0.000001,No
6,6,36,3,5,8,6,6,12,8,0.344026,0.356638,0.000001,No
3,3,9,3,2,5,3,3,6,8,0.294169,0.304934,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.343161,0.356004,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.331907,0.343477,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.314456,0.322515,0.000001,No
9,9,81,5,5,10,9,9,18,8,0.344895,0.358566,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.301589,0.314491,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.340253,0.35259,0.000001,No
4,4,16,2,3,5,4,4,8,7,0.327335,0.336545,0.000001,No
3,3,9,3,3,6,3,3,6,7,0.355131,0.369783,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.339934,0.352194,0.000001,No
3,3,9,2,3,5,3,3,6,8,0.34397,0.357298,0.000001,No
2,2,4,2,1,3,2,2,4,8,0.339934,0.352194,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.303661,0.312967,0.000001,No
7,7,49,5,5,10,7,7,14,8,0.332405,0.343219,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.299898,0.308626,0.000001,No
3,3,9,3,3,6,3,3,6,8,0.336754,0.349947,0.000001,No
13,13,169,5,7,12,13,13,26,8,0.349494,0.364135,0.000001,No
8,8,64,6,4,10,8,8,16,8,0.32027,0.3286,0.000001,No
6,3,18,5,5,10,6,6,12,7,0.344679,0.357565,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.323426,0.334429,0.000001,No
8,8,64,4,4,8,8,8,16,7,0.323973,0.332257,0.000001,No
2,2,4,2,2,4,2,2,4,8,0.327832,0.339198,0.000001,No
5,5,25,3,2,5,5,5,10,8,0.331758,0.343252,0.000001,No
8,8,64,4,7,11,8,8,16,8,0.331314,0.34217,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.236671,0.240471,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.315759,0.323487,0.000001,No
6,6,36,4,4,8,6,6,12,7,0.353879,0.368568,0.000001,No
5,5,25,3,5,8,5,5,10,8,0.332839,0.344373,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.311312,0.322315,0.000001,No
1,1,1,1,1,2,1,1,2,9,0.247096,0.251419,0.000001,No
1,1,1,1,1,2,1,1,2,8,0.302842,0.310166,0.000001,No
