Source, Target,Type,Weight
hatutan, iha,Directed,1
iha, ona,Directed,1
ona, orsamentu,Directed,1
orsamentu, verba,Directed,1
verba, balu,Directed,1
balu, hosi,Directed,1
hosi, orsamentu,Directed,1
orsamentu, ratifikativu,Directed,1
ratifikativu, ne’ebé,Directed,1
ne’ebé, tau,Directed,1
tau, ba,Directed,1
ba, rekonstrusaun,Directed,1
rekonstrusaun, infraestrutura,Directed,1
infraestrutura, ne’ebé,Directed,1
ne’ebé, hetan,Directed,1
hetan, estragus,Directed,1
estragus, hosi,Directed,1
hosi, inundasaun,Directed,1
inundasaun, inklui,Directed,1
inklui, atu,Directed,1
atu, harii,Directed,1
harii, ponte,Directed,1
ponte, bekusi,Directed,1
bekusi, foun,Directed,1
foun, enkuantu,Directed,1
enkuantu, planu,Directed,1
planu, sobu,Directed,1
sobu, ponte,Directed,1
ponte, bekusi,Directed,1
bekusi, ne’e,Directed,1
ne’e, primeiru-ministru,Directed,1
primeiru-ministru, rasik,Directed,1
rasik, mak,Directed,1
mak, orienta,Directed,1
orienta, hodi,Directed,1
hodi, konstrui,Directed,1
konstrui, hikas,Directed,1
hikas, ponte,Directed,1
ponte, foun,Directed,1
foun, ho,Directed,1
ho, objetivu,Directed,1
objetivu, atu,Directed,1
atu, labele,Directed,1
labele, hamosu,Directed,1
hamosu, inundasaun,Directed,1
inundasaun, ba,Directed,1
ba, komunidade,Directed,1
komunidade, ne’ebé,Directed,1
ne’ebé, hela,Directed,1
hela, besik,Directed,1
besik, iha,Directed,1
iha, fatin,Directed,1
fatin, refere,Directed,1
refere, dili,Directed,1
dili, maiu,Directed,1
maiu, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, pr,Directed,1
pr, francisco,Directed,1
francisco, guterres,Directed,1
guterres, lú,Directed,1
lú, olo,Directed,1
olo, fó,Directed,1
fó, indultu,Directed,1
indultu, ba,Directed,1
ba, prizioneiru,Directed,1
prizioneiru, na’in,Directed,1
na’in, iha,Directed,1
iha, loron,Directed,1
loron, selebrasaun,Directed,1
selebrasaun, restaurasaun,Directed,1
restaurasaun, independénsia,Directed,1
independénsia, timor-leste,Directed,1
timor-leste, ba,Directed,1
ba, dala,Directed,1
dala, ho,Directed,1
ho, ida,Directed,1
ida, ne’e,Directed,1
ne’e, prizioneiru,Directed,1
prizioneiru, na’in,Directed,1
na’in, hetan,Directed,1
hetan, liberdade,Directed,1
liberdade, totál,Directed,1
totál, prizioneiru,Directed,1
prizioneiru, na’in,Directed,1
na’in, hetan,Directed,1
hetan, indultu,Directed,1
indultu, parsiál,Directed,1
parsiál, fulan,Directed,1
fulan, neen,Directed,1
neen, hosi,Directed,1
hosi, pena,Directed,1
pena, prizaun,Directed,1
prizaun, liuhosi,Directed,1
liuhosi, dekretu,Directed,1
dekretu, pr,Directed,1
pr, númeru,Directed,1
númeru, no,Directed,1
no, prizioneiru,Directed,1
prizioneiru, na’in,Directed,1
na’in, seluk,Directed,1
seluk, hetan,Directed,1
hetan, indultu,Directed,1
indultu, parsiál,Directed,1
parsiál, ho,Directed,1
ho, metade,Directed,1
metade, pena,Directed,1
pena, prizaun,Directed,1
prizaun, liuhosi,Directed,1
liuhosi, dekretu,Directed,1
dekretu, pr,Directed,1
pr, númeru,Directed,1
númeru, enkuantu,Directed,1
enkuantu, desizaun,Directed,1
desizaun, indultu,Directed,1
indultu, ba,Directed,1
ba, prizioneiru,Directed,1
prizioneiru, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, pr,Directed,1
pr, fó,Directed,1
fó, ne’e,Directed,1
ne’e, sei,Directed,1
sei, tama,Directed,1
tama, iha,Directed,1
iha, vigór,Directed,1
vigór, iha,Directed,1
iha, maiu,Directed,1
maiu, ne’ebé,Directed,1
ne’ebé, sai,Directed,1
sai, nu’udar,Directed,1
nu’udar, loron,Directed,1
loron, restaurasaun,Directed,1
restaurasaun, independénsia,Directed,1
independénsia, timor-leste,Directed,1
timor-leste, nian,Directed,1
nian, dili,Directed,1
dili, maiu,Directed,1
maiu, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, francisco,Directed,1
francisco, guterres,Directed,1
guterres, lú,Directed,1
lú, olo,Directed,1
olo, ho,Directed,1
ho, mós,Directed,1
mós, nia,Directed,1
nia, espoza,Directed,1
espoza, cidália,Directed,1
cidália, guterres,Directed,1
guterres, ohin,Directed,1
ohin, simu,Directed,1
simu, vasina,Directed,1
vasina, astrazeneca,Directed,1
astrazeneca, kontra,Directed,1
kontra, covid,Directed,1
covid, doze,Directed,1
doze, dahuluk,Directed,1
dahuluk, iha,Directed,1
iha, palásiu,Directed,1
palásiu, prezidensiál,Directed,1
prezidensiál, aitarak-laran,Directed,1
aitarak-laran, dili,Directed,1
dili, akompaña,Directed,1
akompaña, hosi,Directed,1
hosi, vise,Directed,1
vise, ministru,Directed,1
ministru, saúde,Directed,1
saúde, bonifácio,Directed,1
bonifácio, mau,Directed,1
mau, coli,Directed,1
coli, dos,Directed,1
dos, reis,Directed,1
reis, no,Directed,1
no, diretora,Directed,1
diretora, jerál,Directed,1
jerál, ba,Directed,1
ba, saúde,Directed,1
saúde, odete,Directed,1
odete, da,Directed,1
da, silva,Directed,1
silva, viegas,Directed,1
viegas, ha’u,Directed,1
ha’u, husu,Directed,1
husu, ita,Directed,1
ita, hotu,Directed,1
hotu, koopera,Directed,1
koopera, para,Directed,1
para, simu,Directed,1
simu, vasina,Directed,1
vasina, ba,Directed,1
ba, hodi,Directed,1
hodi, proteje,Directed,1
proteje, ita-nia,Directed,1
ita-nia, an,Directed,1
an, família,Directed,1
família, no,Directed,1
no, ita-nia,Directed,1
ita-nia, komunidade,Directed,1
komunidade, tomak,Directed,1
tomak, deha,Directed,1
deha, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, iha,Directed,1
iha, diskursu,Directed,1
diskursu, molok,Directed,1
molok, simu,Directed,1
simu, vasina,Directed,1
vasina, lú,Directed,1
lú, olo,Directed,1
olo, mós,Directed,1
mós, konsidera,Directed,1
konsidera, katak,Directed,1
katak, simu,Directed,1
simu, vasina,Directed,1
vasina, refere,Directed,1
refere, sai,Directed,1
sai, hanesan,Directed,1
hanesan, meiu,Directed,1
meiu, hosi,Directed,1
hosi, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, hodi,Directed,1
hodi, koopera,Directed,1
koopera, ho,Directed,1
ho, estadu,Directed,1
estadu, iha,Directed,1
iha, prevensaun,Directed,1
prevensaun, covid,Directed,1
covid, dili,Directed,1
dili, agostu,Directed,1
agostu, ministériu,Directed,1
ministériu, saúde,Directed,1
saúde, relata,Directed,1
relata, kazu,Directed,1
kazu, óbitu,Directed,1
óbitu, ho,Directed,1
ho, covid,Directed,1
covid, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, iha,Directed,1
iha, loron,Directed,1
loron, ohin,Directed,1
ohin, ne’ebé,Directed,1
ne’ebé, inklui,Directed,1
inklui, bebé,Directed,1
bebé, na’in,Directed,1
na’in, mate,Directed,1
mate, iha,Directed,1
iha, sira-nia,Directed,1
sira-nia, inan,Directed,1
inan, nia,Directed,1
nia, knotak,Directed,1
knotak, sentru,Directed,1
sentru, integradu,Directed,1
integradu, jestaun,Directed,1
jestaun, krize,Directed,1
krize, sijk,Directed,1
sijk, informa,Directed,1
informa, katak,Directed,1
katak, hosi,Directed,1
hosi, bebé,Directed,1
bebé, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, mate,Directed,1
mate, ne’e,Directed,1
ne’e, na’in,Directed,1
na’in, nia,Directed,1
nia, inan,Directed,1
inan, ne’ebé,Directed,1
ne’ebé, ho,Directed,1
ho, idade,Directed,1
idade, no,Directed,1
no, isin-rua,Directed,1
isin-rua, semana,Directed,1
semana, ona,Directed,1
ona, mós,Directed,1
mós, la,Directed,1
la, salva,Directed,1
salva, ka,Directed,1
ka, mate,Directed,1
mate, enkuantu,Directed,1
enkuantu, hosi,Directed,1
hosi, bebé,Directed,1
bebé, na’in,Directed,1
na’in, seluk,Directed,1
seluk, ne’e,Directed,1
ne’e, na’in,Directed,1
na’in, ho,Directed,1
ho, idade,Directed,1
idade, semana,Directed,1
semana, no,Directed,1
no, ida,Directed,1
ida, seluk,Directed,1
seluk, ho,Directed,1
ho, idade,Directed,1
idade, semana,Directed,1
semana, no,Directed,1
no, sira,Directed,1
sira, na’in,Directed,1
na’in, ne’e,Directed,1
ne’e, nia,Directed,1
nia, inan,Directed,1
inan, iha,Directed,1
iha, kondisaun,Directed,1
kondisaun, estável,Directed,1
estável, hotu,Directed,1
hotu, maibé,Directed,1
maibé, ho,Directed,1
ho, diagnóstiku,Directed,1
diagnóstiku, covid,Directed,1
covid, óbitu,Directed,1
óbitu, ne’ebé,Directed,1
ne’ebé, relata,Directed,1
relata, ohin,Directed,1
ohin, agostu,Directed,1
agostu, adultu,Directed,1
adultu, mate,Directed,1
mate, iha,Directed,1
iha, inan,Directed,1
inan, nia,Directed,1
nia, kanotak,Directed,1
kanotak, na’in,Directed,1
na’in, hamutuk,Directed,1
hamutuk, sijk,Directed,1
sijk, relata,Directed,1
relata, liuhosi,Directed,1
liuhosi, komunikadu,Directed,1
komunikadu, imprensa,Directed,1
imprensa, ne’ebé,Directed,1
ne’ebé, timor,Directed,1
timor, news,Directed,1
news, asesu,Directed,1
asesu, ohin,Directed,1
ohin, sijk,Directed,1
sijk, esplika,Directed,1
esplika, kazu,Directed,1
kazu, mate,Directed,1
mate, adultu,Directed,1
adultu, na’in,Directed,1
na’in, rua,Directed,1
rua, ne’e,Directed,1
ne’e, mak,Directed,1
mak, mane,Directed,1
mane, na’in,Directed,1
na’in, ho,Directed,1
ho, idade,Directed,1
idade, tinan,Directed,1
tinan, no,Directed,1
no, feto,Directed,1
feto, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, temi,Directed,1
temi, ona,Directed,1
ona, iha,Directed,1
iha, leten,Directed,1
leten, nune’e,Directed,1
nune’e, timor-leste,Directed,1
timor-leste, to’o,Directed,1
to’o, oras,Directed,1
oras, ne’e,Directed,1
ne’e, rejista,Directed,1
rejista, ona,Directed,1
ona, kazu,Directed,1
kazu, óbitu,Directed,1
óbitu, ho,Directed,1
ho, covid,Directed,1
covid, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, sijk,Directed,1
sijk, mós,Directed,1
mós, relata,Directed,1
relata, kazu,Directed,1
kazu, pozitivu,Directed,1
pozitivu, foun,Directed,1
foun, ohin,Directed,1
ohin, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, ne’ebé,Directed,1
ne’ebé, kompostu,Directed,1
kompostu, hosi,Directed,1
hosi, na’in,Directed,1
na’in, iha,Directed,1
iha, dili,Directed,1
dili, na’in,Directed,1
na’in, iha,Directed,1
iha, ermera,Directed,1
ermera, na’in,Directed,1
na’in, iha,Directed,1
iha, bobonaru,Directed,1
bobonaru, na’in,Directed,1
na’in, iha,Directed,1
iha, raeoa,Directed,1
raeoa, no,Directed,1
no, na’in,Directed,1
na’in, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, seluk,Directed,1
seluk, iha,Directed,1
iha, mós,Directed,1
mós, pasiente,Directed,1
pasiente, rekuperadu,Directed,1
rekuperadu, foun,Directed,1
foun, hamutuk,Directed,1
hamutuk, na’in,Directed,1
na’in, nune’e,Directed,1
nune’e, kazu,Directed,1
kazu, ativu,Directed,1
ativu, iha,Directed,1
iha, timor-leste,Directed,1
timor-leste, to’o,Directed,1
to’o, oras,Directed,1
oras, ne’e,Directed,1
ne’e, iha,Directed,1
iha, na’in,Directed,1
na’in, dili,Directed,1
dili, maiu,Directed,1
maiu, konsellu,Directed,1
konsellu, ministru,Directed,1
ministru, hala’o,Directed,1
hala’o, reuniaun,Directed,1
reuniaun, ohin,Directed,1
ohin, ministériu,Directed,1
ministériu, finansa,Directed,1
finansa, dili,Directed,1
dili, no,Directed,1
no, deside,Directed,1
deside, ona,Directed,1
ona, hodi,Directed,1
hodi, propoin,Directed,1
propoin, ba,Directed,1
ba, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, pr,Directed,1
pr, francisco,Directed,1
francisco, guterres,Directed,1
guterres, lú,Directed,1
lú, olo,Directed,1
olo, atu,Directed,1
atu, renova,Directed,1
renova, ka,Directed,1
ka, estende,Directed,1
estende, estadu,Directed,1
estadu, emerjénsia,Directed,1
emerjénsia, ee,Directed,1
ee, ba,Directed,1
ba, dala,Directed,1
dala, ba,Directed,1
ba, loron,Directed,1
loron, tolunulu,Directed,1
tolunulu, tán,Directed,1
tán, konsellu,Directed,1
konsellu, ministru,Directed,1
ministru, foti,Directed,1
foti, desizaun,Directed,1
desizaun, refere,Directed,1
refere, hafoin,Directed,1
hafoin, analiza,Directed,1
analiza, tiha,Directed,1
tiha, aprezentasaun,Directed,1
aprezentasaun, kona-ba,Directed,1
kona-ba, pontu,Directed,1
pontu, situasaun,Directed,1
situasaun, epidemiolójika,Directed,1
epidemiolójika, nasaun,Directed,1
nasaun, nian,Directed,1
nian, hosi,Directed,1
hosi, sentru,Directed,1
sentru, integradu,Directed,1
integradu, jestaun,Directed,1
jestaun, krize,Directed,1
krize, sijk,Directed,1
sijk, iha,Directed,1
iha, reuniaun,Directed,1
reuniaun, ne’e,Directed,1
ne’e, estensaun,Directed,1
estensaun, ee,Directed,1
ee, ne’e,Directed,1
ne’e, governu,Directed,1
governu, propoin,Directed,1
propoin, ba,Directed,1
ba, pr,Directed,1
pr, ho,Directed,1
ho, objetivu,Directed,1
objetivu, atu,Directed,1
atu, permite,Directed,1
permite, governu,Directed,1
governu, hodi,Directed,1
hodi, limita,Directed,1
limita, ka,Directed,1
ka, suspende,Directed,1
suspende, direitu,Directed,1
direitu, no,Directed,1
no, garantia,Directed,1
garantia, fundamentál,Directed,1
fundamentál, balu,Directed,1
balu, sidadaun,Directed,1
sidadaun, nian,Directed,1
nian, nune’e,Directed,1
nune’e, bele,Directed,1
bele, servisu,Directed,1
servisu, ba,Directed,1
ba, prevensaun,Directed,1
prevensaun, covid,Directed,1
covid, la’o,Directed,1
la’o, ho,Directed,1
ho, di’ak,Directed,1
di’ak, hodi,Directed,1
hodi, evita,Directed,1
evita, risku,Directed,1
risku, ba,Directed,1
ba, komunidade,Directed,1
komunidade, sira,Directed,1
sira, dili,Directed,1
dili, jullu,Directed,1
jullu, parlamentu,Directed,1
parlamentu, nasionál,Directed,1
nasionál, pn,Directed,1
pn, liuhosi,Directed,1
liuhosi, sesaun,Directed,1
sesaun, plenária,Directed,1
plenária, estraordinária,Directed,1
estraordinária, komisaun,Directed,1
komisaun, permanente,Directed,1
permanente, nian,Directed,1
nian, ohin,Directed,1
ohin, autoriza,Directed,1
autoriza, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, francisco,Directed,1
francisco, guterres,Directed,1
guterres, lú,Directed,1
lú, olo,Directed,1
olo, atu,Directed,1
atu, dekreta,Directed,1
dekreta, estadu,Directed,1
estadu, emerjénsia,Directed,1
emerjénsia, ba,Directed,1
ba, dala,Directed,1
dala, iha,Directed,1
iha, teritóriu,Directed,1
teritóriu, nasionál,Directed,1
nasionál, ho,Directed,1
ho, durasaun,Directed,1
durasaun, loron,Directed,1
loron, ne’ebé,Directed,1
ne’ebé, sei,Directed,1
sei, hahú,Directed,1
hahú, tama,Directed,1
tama, iha,Directed,1
iha, vigór,Directed,1
vigór, iha,Directed,1
iha, loron,Directed,1
loron, to’o,Directed,1
to’o, agostu,Directed,1
agostu, deputadu,Directed,1
deputadu, sira,Directed,1
sira, hosi,Directed,1
hosi, komisaun,Directed,1
komisaun, permanente,Directed,1
permanente, liuhosi,Directed,1
liuhosi, votasaun,Directed,1
votasaun, nominál,Directed,1
nominál, aprova,Directed,1
aprova, projetu,Directed,1
projetu, rezolusaun,Directed,1
rezolusaun, kona-ba,Directed,1
kona-ba, estensaun,Directed,1
estensaun, ee,Directed,1
ee, tuir,Directed,1
tuir, mensajen,Directed,1
mensajen, hosi,Directed,1
hosi, prezidente,Directed,1
prezidente, repúblika,Directed,1
repúblika, ne’e,Directed,1
ne’e, ho,Directed,1
ho, votu,Directed,1
votu, afavór,Directed,1
afavór, kontra,Directed,1
kontra, no,Directed,1
no, abstensaun,Directed,1
abstensaun, deputadu,Directed,1
deputadu, sira,Directed,1
sira, sujere,Directed,1
sujere, ba,Directed,1
ba, governu,Directed,1
governu, katak,Directed,1
katak, iha,Directed,1
iha, implementasaun,Directed,1
implementasaun, ee,Directed,1
ee, ba,Directed,1
ba, dala,Directed,1
dala, ne’e,Directed,1
ne’e, labele,Directed,1
labele, taka,Directed,1
taka, prosesu,Directed,1
prosesu, aprendizajen,Directed,1
aprendizajen, iha,Directed,1
iha, eskola,Directed,1
eskola, no,Directed,1
no, mós,Directed,1
mós, atividade,Directed,1
atividade, relijiozu,Directed,1
relijiozu, maibé,Directed,1
maibé, tenke,Directed,1
tenke, mantéin,Directed,1
mantéin, no,Directed,1
no, kumpri,Directed,1
kumpri, regra,Directed,1
regra, protokolu,Directed,1
protokolu, saúde,Directed,1
saúde, mundiál,Directed,1
mundiál, mantéin,Directed,1
mantéin, seguransa,Directed,1
seguransa, metin,Directed,1
metin, iha,Directed,1
iha, fronteira,Directed,1
fronteira, terestre,Directed,1
terestre, no,Directed,1
no, marítima,Directed,1
marítima, no,Directed,1
no, mós,Directed,1
mós, pontu,Directed,1
pontu, entrada,Directed,1
entrada, sira,Directed,1
sira, hodi,Directed,1
hodi, impede,Directed,1
impede, transmisaun,Directed,1
transmisaun, covid,Directed,1
covid, iha,Directed,1
iha, timor-leste,Directed,1
timor-leste, dili,Directed,1
dili, maiu,Directed,1
maiu, governu,Directed,1
governu, liuhosi,Directed,1
liuhosi, sekretáriu,Directed,1
sekretáriu, estadu,Directed,1
estadu, protesaun,Directed,1
protesaun, sivíl,Directed,1
sivíl, seps,Directed,1
seps, joaquim,Directed,1
joaquim, gusm,Directed,1
gusm, o,Directed,1
o, informa,Directed,1
informa, katak,Directed,1
katak, família,Directed,1
família, afetadu,Directed,1
afetadu, hosi,Directed,1
hosi, inundasaun,Directed,1
inundasaun, ne’ebé,Directed,1
ne’ebé, seidauk,Directed,1
seidauk, hetan,Directed,1
hetan, apoiu,Directed,1
apoiu, umanitáriu,Directed,1
umanitáriu, hosi,Directed,1
hosi, governu,Directed,1
governu, bele,Directed,1
bele, halo,Directed,1
halo, reklamasaun,Directed,1
reklamasaun, ba,Directed,1
ba, autoridade,Directed,1
autoridade, lokál,Directed,1
lokál, sira,Directed,1
sira, hodi,Directed,1
hodi, atende,Directed,1
atende, tanba,Directed,1
tanba, ida,Directed,1
ida, ne’e,Directed,1
ne’e, nu’udar,Directed,1
nu’udar, governu,Directed,1
governu, nia,Directed,1
nia, obrigasaun,Directed,1
obrigasaun, atu,Directed,1
atu, fó,Directed,1
fó, apoiu,Directed,1
apoiu, seps,Directed,1
seps, hato’o,Directed,1
hato’o, informasaun,Directed,1
informasaun, ne’e,Directed,1
ne’e, ohin,Directed,1
ohin, hafoin,Directed,1
hafoin, hasoru,Directed,1
hasoru, malu,Directed,1
malu, ho,Directed,1
ho, primeiru-ministru,Directed,1
primeiru-ministru, taur,Directed,1
taur, matan,Directed,1
matan, ruak,Directed,1
ruak, iha,Directed,1
iha, faról,Directed,1
faról, dili,Directed,1
dili, no,Directed,1
no, nia,Directed,1
nia, akresenta,Directed,1
akresenta, katak,Directed,1
katak, apoiu,Directed,1
apoiu, umanitáriu,Directed,1
umanitáriu, ba,Directed,1
ba, família,Directed,1
família, afetadu,Directed,1
afetadu, sira,Directed,1
sira, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, kuaze,Directed,1
kuaze, kobre,Directed,1
kobre, hotu,Directed,1
hotu, ona,Directed,1
ona, ho,Directed,1
ho, fasilidade,Directed,1
fasilidade, elikópteru,Directed,1
elikópteru, ne’ebé,Directed,1
ne’ebé, iha,Directed,1
iha, no,Directed,1
no, sira,Directed,1
sira, ne’ebé,Directed,1
ne’ebé, seidauk,Directed,1
seidauk, hetan,Directed,1
hetan, apoiu,Directed,1
apoiu, ne’e,Directed,1
ne’e, bele,Directed,1
bele, reklama,Directed,1
reklama, enkuantu,Directed,1
enkuantu, iha,Directed,1
iha, munisípiu,Directed,1
munisípiu, dili,Directed,1
dili, nia,Directed,1
nia, esplika,Directed,1
esplika, katak,Directed,1
katak, seidauk,Directed,1
seidauk, kobre,Directed,1
kobre, hotu,Directed,1
hotu, tanba,Directed,1
tanba, númeru,Directed,1
númeru, família,Directed,1
família, afetadu,Directed,1
afetadu, boot,Directed,1
boot, maibé,Directed,1
maibé, parte,Directed,1
parte, governu,Directed,1
governu, sei,Directed,1
sei, esforsa,Directed,1
esforsa, nafatin,Directed,1
nafatin, hodi,Directed,1
hodi, fó,Directed,1
fó, apoiu,Directed,1
apoiu, ba,Directed,1
ba, hotu-hotu,Directed,1
hotu-hotu, to’o,Directed,1
to’o, oras,Directed,1
oras, ne’e,Directed,1
ne’e, totál,Directed,1
totál, uma-kain,Directed,1
uma-kain, ne’ebé,Directed,1
ne’ebé, afetadu,Directed,1
afetadu, ka,Directed,1
ka, sai,Directed,1
sai, nu’udar,Directed,1
nu’udar, vítima,Directed,1
vítima, hosi,Directed,1
hosi, inundasaun,Directed,1
inundasaun, ne’ebé,Directed,1
ne’ebé, akontese,Directed,1
akontese, iha,Directed,1
iha, abríl,Directed,1
abríl, liubá,Directed,1
liubá, rejista,Directed,1
rejista, ona,Directed,1
ona, maibé,Directed,1
maibé, totál,Directed,1
totál, númeru,Directed,1
númeru, refere,Directed,1
